sample,0,1,2,3,4,5,6,7,8,9,client
ERS848689,2.026409747372828,-0.5077967971129698,2.6426531310965826,-3.3627116961921644,-2.4251231511530755,2.6171553315094966,3.34344723395043,-0.923005135332725,1.5770827306820048,0.0241194899277328,PRJEB10878
ERS848631,1.5133989511091934,1.9979351569083483,1.2809781704102,-3.39359973754401,-1.6632996930450368,5.267321306596976,2.8375016697566684,-2.1542102171862667,2.4485593064069957,-1.9233605519961383,PRJEB10878
ERS848634,5.032020922265349,9.893311088173066,-8.18714304776613,-12.189329031878223,12.674141381052442,-12.63278680977195,5.57357196257908,7.071605397714169,3.7903133557481294,-0.55966625769195,PRJEB10878
ERS848716,15.004202384708996,7.347997285273355,-4.078569768232834,2.070591016740971,-0.6889052258883253,0.8912518393518116,-1.4781741902852603,-9.868360716097822,-1.9152266570912668,-9.706777554103466,PRJEB10878
ERS848665,-0.1680906105374301,-6.438217734994761,3.493091521136934,-3.586417560457179,-2.3745403937641774,3.2236281278081638,1.4697558641085422,2.2076660169822224,0.1518704678876744,-0.9039790146861414,PRJEB10878
ERS848648,1.2219641104330763,-1.2114466719039567,2.1252646786985903,-4.115477627089149,-0.5025111622539084,3.009978466286378,2.2563816219712907,-1.4012688868158547,0.4481788447653941,-2.028753777118676,PRJEB10878
ERS848674,-17.157802082191647,16.628470187251345,2.679243683177122,-11.58230279971288,6.582363022006865,-13.429719434568351,-5.658011407863876,0.8046233657966962,-8.693744381872005,0.5785046122320306,PRJEB10878
ERS848685,11.931808788643153,7.355182548477282,-8.458799785789918,-7.361867052270859,7.555068986980018,-8.154565704397664,3.016545582745809,1.524133362177684,-2.88227653710122,-10.384131449918216,PRJEB10878
ERS848638,9.90880471141674,9.696824918040132,-8.557407629014225,-9.743521706171704,10.215664787582975,-8.580778508674102,4.436077839469835,2.489264294414995,0.4421243084310071,-8.971516344532478,PRJEB10878
ERS848744,1.3835596201900906,-3.834563805683188,2.8978063254751563,-3.8948065805916414,-2.4949354229591947,2.221151175009727,1.979811897597868,0.4973042697778438,0.6669134088054887,-0.0131758230649559,PRJEB10878
ERS848726,14.377756785508929,4.84088459548336,-6.728470078427323,1.3633572669591578,1.0922630170077312,-1.207350949732426,-0.6063515948932919,-6.912451657929356,-5.653080016545016,-12.290502188681218,PRJEB10878
ERS848681,-0.702378976289385,-7.249453414930008,2.271809612864419,-2.224345728817319,-1.9235150216085104,2.9360886830018926,1.7920118826326863,1.8873547369468684,0.1371956249605322,-0.1818284165890239,PRJEB10878
ERS848706,-0.8206667288865102,-6.893149907739769,2.035029350528062,-3.836122519910549,-3.2304859256007354,3.329080967871304,0.9358478239954472,2.334724009006851,-0.8936180166278631,-0.7836897272881825,PRJEB10878
ERS848641,10.43639549503985,8.139734202817499,-7.56177413860384,-9.312539510696386,8.009071138275921,-7.700109651387307,3.3325476237525944,3.002944773956869,-2.175632926494339,-8.747928448478303,PRJEB10878
ERS848622,-1.8639426988236087,-7.582635912378032,1.671622220748476,-1.2917050141082904,-2.629025394249545,3.253842516437998,1.1529222464130469,2.052347055248344,0.923241766464958,-0.2885180150439804,PRJEB10878
ERS848658,-1.504680151786256,-6.438215744989666,3.130578473193225,-2.304874686521814,-1.9956019179033864,3.508649108131717,2.0741160805906493,2.4439684652192173,-1.1825923893742882,-1.2024379098665612,PRJEB10878
ERS848709,5.370793322681503,2.8292091889263995,2.8163345254866723,-3.4447731214441064,-4.701839124815045,-0.1630465969606284,1.9690559710621964,-1.4450052836585023,1.4461331093351957,2.184855360637357,PRJEB10878
ERS848702,5.476545264994813,10.526893308876645,-7.812184024225327,-13.232894249235787,13.00590220184245,-11.57488916790158,4.82447271596127,6.098100941340193,2.9117845595369287,0.2166090044467882,PRJEB10878
ERS848736,6.668792410895687,4.482758402371743,3.839306290930863,-1.6032670958564776,-3.6522545194736726,1.99111314344784,3.2298046317512554,-3.2647575735409915,2.727135940886749,1.8848351433931856,PRJEB10878
ERS848704,4.645650312698032,3.5571255654590828,2.061060625160445,-2.004294470706679,-3.420501064737505,1.0330498029485886,1.8400524421422404,-2.3412181773679577,1.8032614925220465,1.3557022846164644,PRJEB10878
ERS848701,-1.5200728218872286,-8.549771858494246,1.9334102522771228,-2.591035018419109,-3.930659787634865,2.823720370480861,1.6274720495756754,2.049858843100229,0.5796183242632131,-0.1470353971301101,PRJEB10878
ERS848636,9.190786680438524,10.913895869343548,-8.938882537770512,-9.624731861550352,9.974218499009613,-8.052535890978241,4.69321458005463,4.2662863170039165,0.906737788612526,-6.0027928916740025,PRJEB10878
ERS848740,1.3772069871316728,0.0677468207138389,2.410261027760205,-3.3748628684297173,-0.7134779195121557,3.48320339360689,3.5099005632329536,-2.4716228912052745,0.7893213062435402,-1.8256038212681545,PRJEB10878
ERS848679,1.3080598841382785,-2.950013753993288,3.3089013159940186,-5.114321577668703,-2.7903678671351,2.7654938032736007,2.232548073303625,0.5556292483923959,0.3516193462219544,-0.8003221844376243,PRJEB10878
ERS848664,2.469084692637284,0.425212104582975,2.764212554898269,-4.806754883620757,-3.6257374972966656,2.738840875548089,3.2244932921529528,-1.3598388181759813,1.991323544160826,0.3058617700758524,PRJEB10878
ERS848619,7.066728739907116,5.617970996415202,3.103229339553235,0.2984326228892195,-4.366249606599716,0.8059972663097403,2.132281082452065,-2.9398507077350016,3.0730658044957115,3.264815786414831,PRJEB10878
ERS848731,-1.3923084502899503,-5.34782217832863,0.8359516251319477,-0.2589180164069493,-2.4221433294666235,3.531805734816082,2.347013316688674,1.0160041286178605,1.041348854589942,-0.7126020551065266,PRJEB10878
ERS848642,10.105782131421652,10.800425373301278,-9.304656663886917,-9.021370562596816,10.412469811510205,-7.915694786857744,3.3641497653224968,2.905829829758045,-0.1251795766232818,-8.58683172843703,PRJEB10878
